"","review_content","PositiveWordsCount","NegativeWordsCount","Sentiment_Positive","Sentiment_Negative","result"
"1645","Reliable. I hope. Who really knows? I dint have means if testing the purity. Im still alive so I guess it works just fine",0,0,0.5,0.5,"Positive"
"1646","I've only used one of these new Brita filters so far, but I find that every now and then, the filter stops letting water filter through. Then I have to whack the pitcher on the table to get the water flowing through the filter again. The old filters NEVER had this problem. Thank goodness I have a year's supply of the old filters. If these new filters keep having this problem, Brita will lose a good customer.",0,0,0.5,0.5,"Positive"
"1647","delivered as promissed.",0,0,0.5,0.5,"Positive"
"1648","Easy to insert into pitcher; provided long-lasting filtration resulting in totally ""tasteless"" water. Would recommend.",0,0,0.5,0.5,"Positive"
"1649","Great price and fast deilvery",0,0,0.5,0.5,"Positive"
"1650","Nice set of filters for a good price!",0,0,0.5,0.5,"Positive"
"1651","These work amazingly well and they are such a great value for the money! We'll be purchasing more when we need them!",0,0,0.5,0.5,"Positive"
"1652","Easy to use, filters water for great taste!",0,0,0.5,0.5,"Positive"
"1653","Work well",0,0,0.5,0.5,"Positive"
"1654","Great!",0,0,0.5,0.5,"Positive"
"1655","Great price and great product!  Saving me from drinking any nasty additives in the water.",0,0,0.5,0.5,"Positive"
"1656","Very good water filter",0,0,0.5,0.5,"Positive"
"1657","Can't beat the price or ease of use of Brita water filters.I'd buy these again, in fact, I just put my 3rd one into my pitcher, so I actually need to, and willpurchase from same seller most likely.",0,0,0.5,0.5,"Positive"
"1658","Great filter system.",0,0,0.5,0.5,"Positive"
"1659","Some filters inexplicably lasted longer than others (no, the amount of water I drank was the same). It's a good deal but I'm not sure why some filters are better in the same pack.",0,0,0.5,0.5,"Positive"
"1660","No soaking is better than what we got accustomed to in the past. Brita is dependable for quality.",0,0,0.5,0.5,"Positive"
"1661","Excellent! Item exactly as described. Highly recommended!",0,0,0.5,0.5,"Positive"
"1662","Delicious! Filtered water. Can't ask for anything more from this filter.",0,0,0.5,0.5,"Positive"
"1663","Tried different brands, but these Brita filters are the best. Water seems to taste better and we trust the quality of the filter. Will only buy this kind in the future.",0,0,0.5,0.5,"Positive"
"1664","Not sure how effective they are when it comes to providing pure and clean water but i have been using these for number of years and have no complaint!",0,0,0.5,0.5,"Positive"
"1665","Much better than the older ones. Easier to use.A great improvement.",0,0,0.5,0.5,"Positive"
"1666","love clean water",0,0,0.5,0.5,"Positive"
"1667","I mean... a filter is a filter. It fits just right in my Brita water pitcher. The water filtered through it is good.",0,0,0.5,0.5,"Positive"
"1668","WORKS!",0,0,0.5,0.5,"Positive"
"1669","I love these new filters!  Finally I can drink water without worrying about spitting the charcoal bits back out!  Thx for fixing that annoying problem!",0,0,0.5,0.5,"Positive"
"1670","Good price. Fits my water pitcher as expected.",0,0,0.5,0.5,"Positive"
"1671","It's so good. It makes water more clean and better taste.",0,0,0.5,0.5,"Positive"
"1672","perfect replacement for the brita pitchers!",0,0,0.5,0.5,"Positive"
"1673","It claims to remove the heavy metals, except I do not see lead on their list.",0,0,0.5,0.5,"Positive"
"1674","The Brita Standard Replacement water filters arrived exactly as pictured and in the timeframe promised.",0,0,0.5,0.5,"Positive"
"1675","Much easier to use than the older model filters but works just as well.",0,0,0.5,0.5,"Positive"
"1676","My Brita pitcher has been an excellent purchase",0,0,0.5,0.5,"Positive"
"1677","These work just as well as the original filter my pitcher came with, except now I have no tiny black specks in my reservoir at the top.",0,0,0.5,0.5,"Positive"
"1678","I use these filters for by Brita slim pitcher.  They work well at filtering the water.  I have well water which sometimes has a muddy tint.  This filter works well in removing this from my water.",0,0,0.5,0.5,"Positive"
"1679","good",0,0,0.5,0.5,"Positive"
"1680","Works well as expected. Satisfied.",0,0,0.5,0.5,"Positive"
"1681","Great product and quick delivery",0,0,0.5,0.5,"Positive"
"1682","Can't go wrong with a Brita product!",0,0,0.5,0.5,"Positive"
"1683","OK",0,0,0.5,0.5,"Positive"
"1684","I use my brita a lot. Where I live I get even one of these for the price I get three of them for on Amazon. They came in a timely manner, were factory sealed and work just fine. Remove that chlorine taste from my water that I hate so badly. :D",0,0,0.5,0.5,"Positive"
"1685","these take the chlorine taste and other foul things we drink from the tap, but they do not last long at all",0,0,0.5,0.5,"Positive"
"1686","These were perfect!  Just what I needed.",0,0,0.5,0.5,"Positive"
"1687","I usually buy my filter replacements on amazon. I have been using the Brita for several years.We have good local water, but I think it has a bit of a funny taste and the Brita just removes that taste.",0,0,0.5,0.5,"Positive"
"1688","it fits",0,0,0.5,0.5,"Positive"
"1689","The new filter design works way better than the old ones. No black particles in the pitcher or reservoir.AVOID THE OFF BRAND FILTERS, they don't work and aren't even worth trying.",0,0,0.5,0.5,"Positive"
"1690","Nice!",0,0,0.5,0.5,"Positive"
"1691","Good value",0,0,0.5,0.5,"Positive"
"1692","very pleased",0,0,0.5,0.5,"Positive"
"1693","Just as described.",0,0,0.5,0.5,"Positive"
"1694","The water filters work as they're supposed to.  The new version gives you a small ""knob"" you can grab onto when changing out filters, which I think is pretty handy.",0,0,0.5,0.5,"Positive"
"1695","love this",0,0,0.5,0.5,"Positive"
"1696","Finally got it in the mail. You can taste the Brita in the water.",0,0,0.5,0.5,"Positive"
"1697","Genuine article here. Good tasting clear water.",0,0,0.5,0.5,"Positive"
"1698","Ahhhh... the Brita filters.  They're like magic.  You put in your tap water with a bad after taste, and it comes out tasting like water should... like nothing!They don't filter everything; they don't purify (kill bacteria), but they sure do make the water taste good and take out much of the harmful additives.Also, they are cheap compared to buying water and don't cause nearly as much waste as bottled water.  They also save energy because they do not use massive amounts of fuel (truck or human!) for hauling.Besides, you know most bottled waters are from the ta anyway, don't you?The three-pack is a discounted version of the single-pack, without the price commitment of hte larger packs.",0,0,0.5,0.5,"Positive"
"1699","Excellent deal",0,0,0.5,0.5,"Positive"
"1700","Work's great.",0,0,0.5,0.5,"Positive"
"1701","Easy to use, cost effective",0,0,0.5,0.5,"Positive"
"1702","Cannot go without extra filtering.",0,0,0.5,0.5,"Positive"
"1703","Work great with the pitcher.  Really make the water look and taste better.  Cheaper and alot more convient than buying bottled water.  I was filling and lugging jugs around for years. This is so much easier.",0,0,0.5,0.5,"Positive"
"1704","Serves its purpose and there was no charcoal residue.",0,0,0.5,0.5,"Positive"
"1705","Perfect replacement",0,0,0.5,0.5,"Positive"
"1706","Great value. Great filters. Do the job they are meant to do and are prepped a lot faster than the old version that made you soak them for ten minutes prior to use.",0,0,0.5,0.5,"Positive"
"1707","I purchased the Longlast filter because it claims to filter additional ""bad stuff"" from the water. Sadly, it was only 2.5 weeks before NO water would pass through the filter. Had to throw it out and buy new, standard filters.",0,0,0.5,0.5,"Positive"
"1708","Good price.",0,0,0.5,0.5,"Positive"
"1709","Excellent price. They are real brita filters taste great.",0,0,0.5,0.5,"Positive"
"1710","Filters work great.  Too bad the pitchers are not the same good quality they once were!",0,0,0.5,0.5,"Positive"
"1711","good buy",0,0,0.5,0.5,"Positive"
"1712","I recommend these for the Brita pitcher, good qualityThanks",0,0,0.5,0.5,"Positive"
"1713","so handy so we can have clean water for drinking & cooking",0,0,0.5,0.5,"Positive"
"1714","Good price, fit my pitcher",0,0,0.5,0.5,"Positive"
"1715","Work as expected.",0,0,0.5,0.5,"Positive"
"1716","Water has a bad taste.",0,0,0.5,0.5,"Positive"
"1717","Really like the new Brita filters!",0,0,0.5,0.5,"Positive"
"1718","The new Brita filters filter water even faster than before. They fit in my 7 year old pitcher and I couldnt have been happier.Nice clean fresh tasting water everywhere.",0,0,0.5,0.5,"Positive"
"1719","Love these, they are a better price than in the store.",0,0,0.5,0.5,"Positive"
"1720","Great price for these filters. My water never tasted so great. Even my husband (who thinks bottled water is a waste of money and prefers tap water) LOVES our Brita. So glad I found a 5-pack for a great price.",0,0,0.5,0.5,"Positive"
"1721","great - fits like a glove.",0,0,0.5,0.5,"Positive"
"1722","These are absolutely the best filters for my new Brita water pitcher.  I love it because it last a long time.",0,0,0.5,0.5,"Positive"
"1723","they work",0,0,0.5,0.5,"Positive"
"1724","Works great and fast delivery",0,0,0.5,0.5,"Positive"
"1725","GREAT price.",0,0,0.5,0.5,"Positive"
"1726","Best the best filter, but a great deal never the less.",0,0,0.5,0.5,"Positive"
"1727","Perfect replacement for my Brita",0,0,0.5,0.5,"Positive"
"1728","As Expected",0,0,0.5,0.5,"Positive"
"1729","no much to comment on here for filters.  Like the system tho",0,0,0.5,0.5,"Positive"
"1730","replacement water filter for your Brita pitcher. Nuff said. Does its job.",0,0,0.5,0.5,"Positive"
"1731","The Brita 3 Count Water Filter Advanced are perfect for my family. I love buying from Amazon because you always get the best deal. I would highly recommend purchasing these filters.",0,0,0.5,0.5,"Positive"
"1732","Like that you don't have to soak them, just rinse. Still leaves black specks in Brita pitcher however. Good price on open box deal.",0,0,0.5,0.5,"Positive"
"1733","Still going stong and we use it every day for the fish tank, dog water, our water, cooking. Perfect",0,0,0.5,0.5,"Positive"
"1734","Good price for a great product.",0,0,0.5,0.5,"Positive"
"1735","These work better than the Pur filters I used and the water seems to be tastier.  Maybe it's just me.",0,0,0.5,0.5,"Positive"
"1736","The new Brita filters are improved in design - fit more easily into the container - and the water seems to flow through them a little better and longer.",0,0,0.5,0.5,"Positive"
"1737","great product.",0,0,0.5,0.5,"Positive"
"1738","These filters are great, and of course required to use a Brita water filter.  The price here on Amazon is good and they're usually prime.  City water tastes so much better once it's passed through these filters!",0,0,0.5,0.5,"Positive"
"1739","Works just great.  I would highly recommend.",0,0,0.5,0.5,"Positive"
"1740","Suitable if you have good tap water quality in your area. Or you need a large filter system.",0,0,0.5,0.5,"Positive"
"1741","I have ordered these several times and luckily I haven't had any problems with these filters...Water tastes good every time I replace my filters. Make sure you follow the directions though!",0,0,0.5,0.5,"Positive"
"1742","does the job",0,0,0.5,0.5,"Positive"
"1743","an economic way to get the healthiest water possible",0,0,0.5,0.5,"Positive"
"1744","Great fit for the water jug I have!",0,0,0.5,0.5,"Positive"
"1745","Great for clean water!",0,0,0.5,0.5,"Positive"
"1746","Always a great product.  Thanks Brital.",0,0,0.5,0.5,"Positive"
